yr,temp,weathersit,atemp,hum,windspeed,cnt,cnt_scaled,pred,res,A1,A2,A3,A4,A5,A6,A7,A8
0,0.534167,1,0.510725,0.579583,0.175379,4570,0.0338895182226175,0.015351712703704834,0.018537805518912667,0,0,0,0.37188461422920227,0,0,0,0
0,0.5325,2,0.522721,0.701667,0.110087,4748,0.12577417018007941,0.13181686401367188,-0.006042693833592461,0.7715068459510803,0.4556424617767334,1.3404680490493774,0,0,0,0,0.8372175693511963
0,0.541739,3,0.513848,0.895217,0.243339,2424,-1.0738883643656592,-1.0047824382781982,-0.06910592608746091,2.584824562072754,0.5530701875686646,2.1005756855010986,0,0,0,0,2.473402261734009
0,0.475833,1,0.466525,0.63625,0.422275,4195,-0.15968769797990054,-0.6625705361366272,0.5028828381567266,0.8593555092811584,0,0,0.9756937026977539,0,0,0,0
0,0.4275,1,0.423596,0.574167,0.221396,4304,-0.10342125380370197,-0.46652019023895264,0.36309893643525065,0,0,0,1.025942087173462,0,0,0,0
0,0.4225,1,0.425492,0.629167,0.0926667,4308,-0.10135643016420844,-0.1789642572402954,0.07760782707608697,0,0.39384135603904724,0.329389363527298,0.8445925712585449,0,0,0,0
0,0.421667,1,0.422333,0.74125,0.0995125,4381,-0.0636733987434516,-0.14061900973320007,0.07694561098974848,0.17630580067634583,0.7258638143539429,0.4872746765613556,0.7906554937362671,0,0,0,0.06984822452068329
0,0.463333,1,0.457067,0.772083,0.118792,4187,-0.1638173452588876,-0.031025588512420654,-0.13279175674646695,0.4786663055419922,0.7225861549377441,0.4752689301967621,0.5646148920059204,0,0,0,0.017566636204719543
0,0.471667,1,0.463375,0.622917,0.166658,4687,0.09428560967780314,-0.1848718523979187,0.27915746207572184,0,0.06015223264694214,0.049164652824401855,0.6750023365020752,0,0,0,0
0,0.484167,2,0.472846,0.720417,0.148642,3894,-0.3150656768517884,-0.19073504209518433,-0.12433063475660405,0.8684951663017273,0.41435161232948303,1.2232202291488647,0.22463123500347137,0,0,0,0.9858112335205078
0,0.47,2,0.457046,0.812917,0.197763,2659,-0.9525799755454145,-0.5658469200134277,-0.3867330555319868,1.4127402305603027,0.5276615023612976,1.1779723167419434,0.31390663981437683,0,0,0,1.2584760189056396
0,0.330833,2,0.318812,0.585833,0.229479,3747,-0.3909479456031754,-0.9684025049209595,0.577454559317784,0.16103258728981018,0,0.6973899602890015,1.2989966869354248,0,0,0,0.8991256952285767
0,0.254167,3,0.227913,0.8825,0.351371,627,-2.0015103844081255,-2.5000805854797363,0.4985702010716109,2.2045321464538574,0.37148934602737427,1.663909912109375,1.4327878952026367,0,0,0,3.1209003925323486
0,0.319167,1,0.321329,0.62375,0.176617,3331,-0.6056896041105021,-0.8424452543258667,0.2367556502153646,0,0.14961637556552887,0,1.5536906719207764,0,0,0,0
0,0.34,1,0.356063,0.703333,0.10635,3669,-0.43121200657329917,-0.5760238170623779,0.14481181048907876,0,0.6195458769798279,0.3607456088066101,1.2752550840377808,0,0,0,0.19462580978870392
0,0.400833,1,0.397088,0.68375,0.135571,4068,-0.22524584853382,-0.31285011768341064,0.08760426914959066,0,0.4350792467594147,0.26469308137893677,0.9991452693939209,0,0,0,0
0,0.3775,1,0.390133,0.71875,0.0820917,4186,-0.16433355116876097,-0.3129153251647949,0.14858177399603395,0,0.7361781001091003,0.4903143048286438,1.0221028327941895,0,0,0,0.16060172021389008
0,0.408333,1,0.405921,0.702083,0.136817,3974,-0.27376920406191785,-0.285860538482666,0.012091334420748168,0.08862858265638351,0.4762037694454193,0.28424108028411865,0.9443615674972534,0,0,0,0
0,0.403333,2,0.403392,0.6225,0.271779,4046,-0.2366023785510344,-0.7863911390304565,0.5497887604794222,0.621411919593811,0,0.5423523187637329,0.8980739116668701,0,0,0,0.7795330882072449
0,0.326667,1,0.323854,0.519167,0.189062,3926,-0.29854708773584016,-0.8883389234542847,0.5897918357184445,0,0,0,1.5984878540039062,0,0,0,0
0,0.348333,1,0.362358,0.734583,0.0920542,3649,-0.4415361247707668,-0.5103752613067627,0.06883913653599588,0,0.7720271348953247,0.473696231842041,1.1915100812911987,0,0,0,0.2831795811653137
0,0.395,1,0.400871,0.75875,0.057225,4035,-0.24228064355964157,-0.1857936978340149,-0.05648694572562668,0.05584421008825302,0.9623629450798035,0.6731886863708496,0.8720885515213013,0,0,0,0.2562481164932251
0,0.408333,1,0.412246,0.721667,0.0690375,4205,-0.15452563888116674,-0.09919494390487671,-0.055330694976290035,0,0.7906097769737244,0.5709260106086731,0.8362865447998047,0,0,0,0.08538426458835602
0,0.4,1,0.409079,0.758333,0.0621958,4109,-0.20408140622901136,-0.1778174638748169,-0.026263942354194464,0.07913922518491745,0.9269798994064331,0.6424431204795837,0.8460402488708496,0,0,0,0.2397935837507248
0,0.38,2,0.373721,0.813333,0.189067,2933,-0.8111395562401079,-1.006592035293579,0.19545247905347118,1.174161672592163,0.6370230317115784,1.202013373374939,0.8129842281341553,0,0,0,1.5327848196029663
0,0.324167,1,0.306817,0.44625,0.314675,3368,-0.586589985445187,-1.066034197807312,0.479444212362125,0,0,0,1.8396782875061035,0,0,0,0
0,0.356667,1,0.357942,0.552917,0.212062,4067,-0.22576205444369338,-0.7635883092880249,0.5378262548443316,0,0,0,1.429160475730896,0,0,0,0
0,0.440833,1,0.43055,0.458333,0.281721,3717,-0.40643412289937686,-0.5270282030105591,0.12059408011118222,0,0,0,1.108071208000183,0,0,0,0
0,0.53,1,0.524612,0.587083,0.306596,4486,-0.00947177820674654,-0.21403425931930542,0.20456248111255887,0.39082056283950806,0,0,0.5393643379211426,0,0,0,0
0,0.53,2,0.507579,0.68875,0.199633,4195,-0.15968769797990054,-0.043365806341171265,-0.11632189163872927,1.0007773637771606,0.09565378725528717,0.9953087568283081,0.06015890836715698,0,0,0,0.6822479367256165
0,0.456667,3,0.451988,0.93,0.136829,1817,-1.3872253516588016,-0.9823635816574097,-0.4048617700013919,2.1909050941467285,1.109286904335022,2.525632619857788,0,0,0,0,2.978625774383545
0,0.341667,2,0.323221,0.575833,0.305362,3053,-0.7491948470553021,-1.0875309705734253,0.33833612351812314,0.3866369128227234,0,0.39252138137817383,1.3492326736450195,0,0,0,0.7405411005020142
0,0.274167,1,0.272721,0.41,0.168533,3392,-0.5742010436082259,-1.1410181522369385,0.5668171086287126,0,0,0,1.9414560794830322,0,0,0,0
0,0.329167,1,0.324483,0.502083,0.224496,3663,-0.43430924203253946,-0.9212197065353394,0.4869104645027999,0,0,0,1.6431177854537964,0,0,0,0
0,0.463333,2,0.457058,0.684583,0.18595,3520,-0.508126687144433,-0.35244905948638916,-0.15567762765804383,0.7730244994163513,0.15981261432170868,1.002034306526184,0.409504234790802,0,0,0,0.8958917856216431
0,0.4475,3,0.445062,0.91,0.138054,2765,-0.897862149098836,-0.9536300897598267,0.05576794066099067,2.0813398361206055,1.0446374416351318,2.482968807220459,0,0,0,0,2.943211555480957
0,0.416667,3,0.421696,0.9625,0.118792,1607,-1.4956285927322117,-1.147116780281067,-0.3485118124511448,2.181724786758423,1.2968900203704834,2.6251444816589355,0.10535553097724915,0,0,0,3.228489398956299
0,0.440833,2,0.430537,0.757917,0.335825,2566,-1.000587125163639,-1.020464301109314,0.019877175945675063,1.533336877822876,0,0.5263981223106384,0.6926020383834839,0,0,0,1.0122771263122559
0,0.373333,1,0.372471,0.549167,0.167304,1495,-1.5534436546380306,-0.6536681056022644,-0.8997755490357662,0,0,0,1.2799628973007202,0,0,0,0
0,0.375,1,0.380671,0.64375,0.0988958,2792,-0.8839245895322547,-0.37421488761901855,-0.5097097019132362,0,0.4558221399784088,0.32369616627693176,1.1140434741973877,0,0,0,0
0,0.375833,1,0.385087,0.681667,0.0684208,3068,-0.7414517584072015,-0.27153265476226807,-0.4699191036449334,0,0.6856464743614197,0.49671700596809387,1.0414342880249023,0,0,0,0.059200137853622437
0,0.459167,1,0.4558,0.698333,0.208954,3071,-0.7399031406775813,-0.36495113372802734,-0.374952006949554,0.4194487929344177,0.12680377066135406,0,0.7484968900680542,0,0,0,0
0,0.503478,1,0.490122,0.743043,0.142122,3867,-0.32900323641836965,0.03376966714859009,-0.36277290356695974,0.5189258456230164,0.5171321630477905,0.3520694077014923,0.39044588804244995,0,0,0,0
0,0.458333,2,0.451375,0.830833,0.258092,2914,-0.8209474685277022,-0.842340350151062,0.02139288162335984,1.6548962593078613,0.3378230035305023,0.9456532597541809,0.44085314869880676,0,0,0,1.287124514579773
0,0.325,1,0.311221,0.613333,0.271158,3613,-0.46011953752620854,-0.9402344226837158,0.4801148851575073,0,0,0,1.6689269542694092,0,0,0,0
0,0.3125,1,0.305554,0.524583,0.220158,3727,-0.40127206380064306,-0.9794799089431763,0.5782078451425332,0,0,0,1.7221958637237549,0,0,0,0
0,0.314167,1,0.331433,0.625833,0.100754,3940,-0.2913202049976128,-0.6765474677085876,0.38522726271097485,0,0.42162269353866577,0.25861796736717224,1.4641687870025635,0,0,0,0.031173869967460632
0,0.299167,1,0.310604,0.612917,0.0957833,3614,-0.45960333161633515,-0.7384730577468872,0.27886972613055205,0,0.43281227350234985,0.27678704261779785,1.5594679117202759,0,0,0,0.029940560460090637
0,0.330833,1,0.3491,0.775833,0.0839583,3485,-0.5261938939900014,-0.6350780725479126,0.10888417855791122,0.06145846098661423,0.9398128390312195,0.5611512660980225,1.2507331371307373,0,0,0,0.477946937084198
0,0.385833,2,0.393925,0.827083,0.0622083,3811,-0.357910767371279,-0.6369432210922241,0.2790324537209451,0.8364492654800415,1.1404073238372803,1.6940476894378662,0.5883735418319702,0,0,0,1.7264071702957153
0,0.4625,3,0.4564,0.949583,0.232583,2594,-0.9861333596871843,-1.2191694974899292,0.2330361378027449,2.598932981491089,0.7862129807472229,2.1730923652648926,0.010655373334884644,0,0,0,2.9117915630340576
0,0.41,3,0.400246,0.970417,0.266175,705,-1.9612463234380018,-1.6188462972640991,-0.34240002617390264,2.6813883781433105,0.7815499305725098,2.0858874320983887,0.348299503326416,0,0,0,3.0813305377960205
0,0.265833,1,0.256938,0.58,0.240058,3322,-0.6103354572993626,-1.1728025674819946,0.5624671101826321,0,0,0,1.98459792137146,0,0,0,0
0,0.290833,1,0.317542,0.695833,0.0827167,3620,-0.45650609615709486,-0.817115068435669,0.3606089722785741,0,0.7106486558914185,0.417191743850708,1.5196506977081299,0,0,0,0.3519737124443054
0,0.275,1,0.266412,0.5075,0.233221,3190,-0.6784746374026489,-1.1606413125991821,0.4821666751965332,0,0,0,1.9680910110473633,0,0,0,0
0,0.220833,1,0.253154,0.49,0.0665417,2743,-0.9092186791160505,-1.133902668952942,0.22468398983689142,0,0.18480408191680908,0.14420948922634125,2.024728775024414,0,0,0,0
0,0.238333,1,0.270196,0.670833,0.06345,3310,-0.6165299282178431,-1.0713564157485962,0.45482648753075305,0,0.7483285069465637,0.44468265771865845,1.8066785335540771,0,0,0,0.45054882764816284
0,0.2825,1,0.301138,0.59,0.14055,3523,-0.5065780694148129,-0.94760894775390625,0.4410308783390934,0,0.17865371704101562,0.03923676908016205,1.7192327976226807,0,0,0,0
0,0.3175,2,0.338362,0.66375,0.0609583,3740,-0.3945613869722891,-0.7365866899490356,0.34202530297674655,0,0.6663864850997925,1.407002329826355,1.0677008628845215,0,0,0,1.423732876777649
0,0.4225,2,0.412237,0.634167,0.268042,3709,-0.41056377017836393,-0.6917729377746582,0.2812091675962943,0.7138617038726807,0,0.6050010919570923,0.7880697250366211,0,0,0,0.7517043948173523
0,0.375,2,0.359825,0.500417,0.260575,3577,-0.4787029502816503,-0.6560826301574707,0.17737967987582043,0,0,0.4408888816833496,1.1423417329788208,0,0,0,0.46518272161483765
0,0.258333,2,0.249371,0.560833,0.243167,2739,-0.9112835027555439,-1.3549801111221313,0.4436966083665874,0,0,0.5995359420776367,1.7466741800308228,0,0,0,1.0130677223205566
0,0.238333,1,0.245579,0.58625,0.169779,2431,-1.0702749229965454,-1.208633542060852,0.1383586190643067,0,0.12761525809764862,0,2.0281381607055664,0,0,0,0.025941327214241028
0,0.276667,1,0.280933,0.6375,0.172896,3403,-0.5685227785996186,-1.0337259769439697,0.4652031983443511,0,0.2452457696199417,0.027231600135564804,1.7826305627822876,0,0,0,0.07172022759914398
0,0.385833,2,0.396454,0.595417,0.0615708,3750,-0.3893993278735553,-0.3011685013771057,-0.08823082649644959,0,0.40837305784225464,1.3199557065963745,0.7301225662231445,0,0,0,1.0004076957702637
0,0.428333,2,0.428017,0.858333,0.2214,2660,-0.9520637696355411,-0.9398125410079956,-0.012251228627545463,1.5889052152633667,0.5827072262763977,1.1208922863006592,0.5407108664512634,0,0,0,1.510082721710205
0,0.423333,2,0.426121,0.7575,0.047275,3068,-0.7414517584072015,-0.2766866683959961,-0.46476509001120536,0.5636928081512451,0.9581931829452515,1.6559990644454956,0.4030805826187134,0,0,0,1.4109569787979126
0,0.373333,1,0.377513,0.68625,0.274246,2209,-1.1848726349884362,-0.7878708839416504,-0.3970017510467858,0.36867761611938477,0,0,1.326399326324463,0,0,0,0
0,0.3025,1,0.299242,0.5425,0.190304,1011,-1.8032873150167472,-0.9817596673965454,-0.8215276476202018,0,0,0,1.725290298461914,0,0,0,0
0,0.274783,1,0.279961,0.681304,0.155091,754,-1.9359522338542061,-1.028813362121582,-0.9071388717326241,0,0.45327919721603394,0.16653797030448914,1.7417107820510864,0,0,0,0.23692260682582855
0,0.321739,1,0.315535,0.506957,0.239465,1317,-1.6453283065954925,-0.9662015438079834,-0.679126762787509,0,0,0,1.7041728496551514,0,0,0,0
0,0.325,2,0.327633,0.7625,0.18845,1162,-1.7253402226258665,-1.2078089714050293,-0.5175312512208372,0.808268666267395,0.510983943939209,1.101943850517273,1.150264859199524,0,0,0,1.540953278541565
0,0.29913,1,0.279974,0.50391300000000006,0.293961,2302,-1.1368654853702116,-1.1274765729904175,-0.009388912379794112,0,0,0,1.9230756759643555,0,0,0,0
0,0.248333,1,0.263892,0.574167,0.119412,2423,-1.0744045702755325,-1.066314697265625,-0.008089873009907489,0,0.2571338415145874,0.1117163598537445,1.9024927616119385,0,0,0,0.02965851128101349
0,0.311667,1,0.318812,0.636667,0.134337,2999,-0.7770699661884648,-0.754684567451477,-0.02238539873698775,0,0.35268470644950867,0.17026367783546448,1.5277953147888184,0,0,0,0.019086375832557678
0,0.41,1,0.414121,0.615833,0.220154,2485,-1.0423998038633828,-0.513092041015625,-0.5293077628477578,0,0,0,1.0891553163528442,0,0,0,0
1,0.37,1,0.375621,0.6925,0.192167,2294,-1.1409951326491987,0.2811738848686218,-1.4221690175178205,0,0.4267547130584717,0,0.82425856590271,0,0.7868218421936035,0.46637439727783203,0
1,0.273043,1,0.252304,0.381304,0.329665,1951,-1.3180537597357684,-0.5290265083312988,-0.7890272514044696,0,0,0,1.7897589206695557,0,0.6098853349685669,0.6339660882949829,0
1,0.15,1,0.126275,0.44125,0.365671,2236,-1.1709350754218548,-1.4256272315979004,0.25469215617604557,0,0,0,2.5117828845977783,0,0.10640934109687805,0.3151216506958008,0
1,0.1075,2,0.119337,0.414583,0.1847,2368,-1.1027958953185684,-1.5825334787368774,0.4797375834183091,0,0,0,2.1976101398468018,0,0,1.3207114934921265,0.9933336973190308
1,0.265833,1,0.278412,0.524167,0.129987,3272,-0.6361457527930316,-0.17615723609924316,-0.4599885166937885,0,0.23367972671985626,0,1.441341519355774,0,0.6667585372924805,0.817558765411377,0
1,0.334167,1,0.340267,0.542083,0.167908,4098,-0.20975967123761854,0.15217038989067078,-0.3619300611282893,0,0.08674748986959457,0,1.0933341979980469,0,0.834567666053772,0.7673876285552979,0
1,0.393333,1,0.390779,0.531667,0.174758,4521,0.00859542863882181,0.49922409653663635,-0.49062866789781456,0,0,0,0.7783287763595581,0,1.0148589611053467,0.8471333980560303,0
1,0.3375,1,0.340258,0.465,0.191542,3425,-0.5571662485824043,0.15477846562862396,-0.7119447142110282,0,0,0,1.1573799848556519,0,0.897799015045166,0.8559991121292114,0
1,0.224167,2,0.247479,0.701667,0.0989,2376,-1.0986662480395815,-0.9508349895477295,-0.14783125849185197,0,0.907816469669342,0.6892959475517273,1.2190450429916382,0,0.04079771041870117,1.1146613359451294,1.6853517293930054
1,0.308696,1,0.318826,0.646522,0.187552,3598,-0.4678626261743093,-0.07544183731079102,-0.3924207888635183,0,0.35086819529533386,0,1.1950442790985107,0,0.6429444551467896,0.4908674955368042,0
1,0.274167,2,0.282821,0.8475,0.131221,2177,-1.2013912241043843,-0.8701626062393188,-0.3312286178650654,0,1.2268691062927246,0.8299689888954163,0.8990628719329834,0,0.001265197992324829,0.8482155203819275,1.9459925889968872
1,0.3825,2,0.381938,0.802917,0.180967,4097,-0.21027587714749194,-0.16057458519935608,-0.049701291948135856,0.20957866311073303,0.8032127022743225,0.5753600597381592,0.3784867525100708,0,0.34991222620010376,0.9262582063674927,1.4299495220184326
1,0.274167,1,0.249362,0.5075,0.378108,3214,-0.6660856955656878,-0.6928545236587524,0.02676882809306469,0,0,0,1.7718039751052856,0,0.4443594217300415,0.2870611548423767,0
1,0.18,1,0.183087,0.4575,0.187183,2493,-1.0382701565843957,-0.8404034376144409,-0.19786671896995478,0,0,0,2.063979148864746,0,0.3823137581348419,0.7247600555419922,0
1,0.166667,1,0.161625,0.419167,0.251258,2311,-1.1322196321813511,-1.0465378761291504,-0.08568175605220074,0,0,0,2.2581119537353516,0,0.3111700415611267,0.6306671500205994,0
1,0.19,1,0.190663,0.5225,0.231358,2298,-1.1389303090097052,-0.9028924703598022,-0.2360378386499029,0,0,0,2.0257818698883057,0,0.3148302733898163,0.5052205920219421,0
1,0.373043,2,0.364278,0.716087,0.34913,2935,-0.8101071444203611,-0.576140284538269,-0.2339668598820921,0.33463793992996216,0,0,0.7159913778305054,0,0.2703808844089508,0.6483996510505676,0.9775680303573608
1,0.303333,1,0.275254,0.443333,0.415429,3376,-0.5824603381661999,-0.5511209964752197,-0.03133934169098018,0,0,0,1.6964921951293945,0,0.5721430778503418,0.3412984311580658,0
1,0.19,1,0.190038,0.4975,0.220158,3292,-0.6258216345955641,-0.8685768842697144,0.2427552496741503,0,0,0,2.027730703353882,0,0.3455677628517151,0.5818039178848267,0
1,0.2175,2,0.220958,0.45,0.20275,3163,-0.6924121969692302,-0.9044708013534546,0.21205860438422441,0,0,0,1.57494056224823,0,0.14652490615844727,1.3370894193649292,0.7624799609184265
1,0.173333,2,0.174875,0.83125,0.222642,1301,-1.6535876011534665,-1.6954411268234253,0.04185352566995881,0,0.9340140223503113,0.46424412727355957,1.6179805994033813,0,0,0.552649736404419,2.0631558895111084
1,0.1625,2,0.16225,0.79625,0.199638,1977,-1.3046324060790606,-1.6618305444717407,0.3571981383926801,0,0.9322118163108826,0.5078345537185669,1.6747764348983765,0,0,0.6707465052604675,2.007152557373047
1,0.218333,2,0.243058,0.91125,0.110708,2432,-1.069758717086672,-1.2558807134628296,0.18612199637615756,0.08023735135793686,1.5206866264343262,0.97181636095047,1.134474754333496,0,0,0.6935031414031982,2.351017951965332
1,0.3425,1,0.349108,0.835833,0.123767,4339,-0.08535404695813362,-0.05046051740646362,-0.034893529551669994,0,1.1755046844482422,0,0.8026447296142578,0,0.60019451379776,0.35775572061538696,0.4910489320755005
1,0.294167,1,0.294821,0.64375,0.161071,4270,-0.12097225473939693,-0.12094181776046753,-3.0436978929404557e-5,0,0.48970910906791687,0,1.2578030824661255,0,0.5891748070716858,0.5741919875144958,0
1,0.341667,2,0.35605,0.769583,0.0733958,4075,-0.2216324071647063,-0.043137192726135254,-0.17849521443857105,0,1.1278774738311768,0.9167706966400146,0.47683608531951904,0,0.3589029014110565,1.1961497068405151,1.5851320028305054
1,0.425,2,0.415383,0.74125,0.342667,3456,-0.5411638653763294,-0.2695757746696472,-0.2715880907066822,0.548993706703186,0,0,0.3933054208755493,0,0.4210602939128876,0.6731777191162109,0.9168540239334106
1,0.315833,1,0.326379,0.543333,0.210829,4023,-0.24847511447812215,-0.04931473731994629,-0.19916037715817586,0,0,0,1.248498797416687,0,0.755352258682251,0.6227034330368042,0
1,0.2825,1,0.272721,0.31125,0.24005,3243,-0.6511157241793597,-0.23366808891296387,-0.41744763526639583,0,0,0,1.6494959592819214,0,0.8009377717971802,0.9821161031723022,0
1,0.269167,1,0.262625,0.400833,0.215792,3624,-0.45444127251760136,-0.31348884105682373,-0.14095243146077763,0,0,0,1.6345558166503906,0,0.6919207572937012,0.8628169298171997,0
1,0.39,1,0.381317,0.416667,0.261817,4509,0.002400957720341233,0.3570602536201477,-0.3546592958998065,0,0,0,0.9904078245162964,0,1.0437153577804565,0.8365452289581299,0
1,0.469167,1,0.466538,0.507917,0.189067,4579,0.038535371411477934,0.9692920446395874,-0.9307566732281095,0,0,0,0.3747691810131073,0,1.2824270725250244,0.9274702668190002,0
1,0.399167,2,0.398971,0.672917,0.187187,3761,-0.3837210628649481,0.20052099227905273,-0.5842420551440008,0,0.3520522713661194,0.3404656648635864,0.3717813789844513,0,0.5322070717811584,1.1615453958511353,0.9665507078170776
1,0.313333,1,0.309346,0.526667,0.178496,4151,-0.18240075801432934,-0.016407430171966553,-0.1659933278423628,0,0.045958735048770905,0,1.2492644786834717,0,0.7459077835083008,0.7706523537635803,0
1,0.264167,2,0.272725,0.779583,0.121896,2832,-0.8632763531373194,-0.8192168474197388,-0.04405950571758066,0,1.061392903327942,0.7606480717658997,0.9874316453933716,0,0.04155862331390381,0.9866607785224915,1.770593285560608
1,0.265833,2,0.264521,0.687917,0.175996,2947,-0.8039126735018806,-0.8373187780380249,0.03340610453614434,0,0.5836500525474548,0.4248253107070923,1.1178261041641235,0,0.07575151324272156,1.0348435640335083,1.4003905057907104
1,0.282609,1,0.296426,0.622174,0.1538,3784,-0.37184832693786035,-0.14953213930130005,-0.2223161876365603,0,0.4255673289299011,0,1.3123947381973267,0,0.6125134229660034,0.5900391936302185,0
1,0.354167,1,0.361104,0.49625,0.147379,4375,-0.06677063420269189,0.33959323167800903,-0.40636386588070095,0,0.0019999444484710693,0,0.9791824817657471,0,0.963172197341919,0.9228419065475464,0
1,0.256667,2,0.266421,0.722917,0.133721,2802,-0.8787625304335209,-0.8317707777023315,-0.046991752731189385,0,0.840511679649353,0.6196194887161255,1.080183982849121,0,0.06835158169269562,1.0480183362960815,1.6011840105056763
1,0.265,1,0.261988,0.562083,0.194037,3830,-0.34810285508368477,-0.3654119372367859,0.01730908215310112,0,0.14182642102241516,0,1.5245981216430664,0,0.5411699414253235,0.6150498986244202,0
1,0.280833,2,0.293558,0.54,0.116929,3831,-0.3475866491738114,-0.31866455078125,-0.02892209839256138,0,0.3000822961330414,0.38511332869529724,1.0304518938064575,0,0.3509504795074463,1.4416663646697998,0.9800750017166138
1,0.224167,3,0.210867,0.73125,0.289796,2169,-1.2055208713833714,-1.5529900789260864,0.34746920754271504,0.35080015659332275,0.3219420313835144,1.0106168985366821,1.1958976984024048,0,0,1.245531678199768,2.737495183944702
1,0.1275,1,0.101658,0.464583,0.409212,1529,-1.5358926537023354,-1.65642249584198,0.12052984213964457,0,0,0,2.685941696166992,0,0,0.14011529088020325,0
1,0.2225,1,0.227913,0.41125,0.167283,3422,-0.5587148663120244,-0.49980247020721436,-0.05891239610481003,0,0,0,1.819370985031128,0,0.5901950597763062,0.8980094790458679,0
1,0.319167,2,0.333946,0.50875,0.141179,3922,-0.30061191137533366,-0.046695172786712646,-0.253916738588621,0,0.05996374785900116,0.22768619656562805,0.8580769300460815,0,0.4996981620788574,1.4671779870986938,0.7487446069717407
1,0.348333,1,0.351629,0.53125,0.1816,4169,-0.17310905163660847,0.20898839831352234,-0.38209744995013084,0,0,0,1.0397019386291504,0,0.8760232925415039,0.7714232206344604,0
1,0.316667,2,0.330162,0.752917,0.091425,3005,-0.7739727307292245,-0.27175021171569824,-0.5022225190135262,0,1.0316383838653564,0.8221224546432495,0.6559310555458069,0,0.2774703800678253,1.156042456626892,1.580938458442688
1,0.343333,1,0.351629,0.634583,0.205846,4154,-0.1808521402847092,0.10117161273956299,-0.2820237530242722,0,0.2099865972995758,0,1.0288807153701782,0,0.7535198926925659,0.502644956111908,0
1,0.346667,1,0.355425,0.534583,0.190929,4318,-0.09619437106547463,0.18855693936347961,-0.28475131042895424,0,0,0,1.0526129007339478,0,0.8756684064865112,0.7260499596595764,0
1,0.28,2,0.265788,0.515833,0.253112,2689,-0.937093798249213,-0.6429072618484497,-0.2941865364007633,0,0,0,1.260326862335205,0,0.20842352509498596,1.1876544952392578,0.710603654384613
1,0.28,1,0.273391,0.507826,0.229083,3129,-0.7099631979049252,-0.32808077335357666,-0.3818824245513486,0,0,0,1.5221608877182007,0,0.6123321056365967,0.6440805792808533,0
1,0.287826,1,0.295113,0.594348,0.205717,3777,-0.375461768306974,-0.23988401889801025,-0.13557774940896372,0,0.14390023052692413,0,1.375237226486206,0,0.605376124382019,0.523622453212738,0
1,0.395833,1,0.392667,0.567917,0.234471,4773,0.13867931792691393,0.3771060109138489,-0.23842669298693495,0,0,0,0.8193926811218262,0,0.945499062538147,0.6269357204437256,0
1,0.454167,1,0.444446,0.554583,0.190913,5062,0.2878628258803212,0.8309866189956665,-0.5431237931153453,0,0,0,0.44300076365470886,0,1.1652756929397583,0.8397870063781738,0
1,0.4075,2,0.410971,0.7375,0.237567,3487,-0.5251614821702546,-0.0282270610332489,-0.4969344211370057,0.1480473279953003,0.3346043825149536,0.2279021292924881,0.3440311551094055,0,0.4718960225582123,0.9102331399917603,1.094100832939148
1,0.290833,1,0.255675,0.395833,0.421642,2732,-0.9148969441246576,-0.6312078833580017,-0.2836890607666559,0,0,0,1.8151812553405762,0,0.5544310808181763,0.41555124521255493,0
1,0.279167,1,0.268308,0.41,0.205229,3389,-0.575749661337846,-0.24183577299118042,-0.3339138883466656,0,0,0,1.5627326965332031,0,0.7115984559059143,0.8942736387252808,0
1,0.366667,1,0.357954,0.490833,0.268033,4322,-0.0941295474259811,0.15539643168449402,-0.24952597911047514,0,0,0,1.0863839387893677,0,0.8874379396438599,0.6623474955558777,0
1,0.359167,1,0.353525,0.395833,0.193417,4363,-0.07296510512117246,0.31115514039993286,-0.38412024552110535,0,0,0,1.0887211561203003,0,1.015305757522583,1.018005609512329,0
1,0.344348,2,0.34847,0.804783,0.179117,1834,-1.3784498511909542,-0.4353218674659729,-0.9431279837249813,0.12067895382642746,0.8422866463661194,0.5753086805343628,0.5890952348709106,0,0.2343551516532898,0.8789685368537903,1.5521353483200073
1,0.485833,1,0.475371,0.615417,0.226987,4990,0.25069600036943773,0.9285906553268433,-0.6778946549574055,0,0,0,0.26994097232818604,0,1.184377908706665,0.6667073965072632,0
1,0.353333,2,0.359842,0.657083,0.144904,3194,-0.6764098137631553,-0.006583660840988159,-0.6698261529221672,0,0.4992566406726837,0.4704955518245697,0.5828326940536499,0,0.4410991072654724,1.241193413734436,1.1039732694625854
1,0.414167,2,0.413492,0.62125,0.161079,4066,-0.22627826035356674,0.4771108329296112,-0.7033890932831779,0,0.2801302671432495,0.3638606369495392,0.28449565172195435,0,0.6500771641731262,1.340563178062439,0.790758490562439
1,0.325833,1,0.303021,0.403333,0.334571,3423,-0.558198660402151,-0.2164921760559082,-0.34170648434624284,0,0,0,1.48050057888031,0,0.7555791139602661,0.6380224823951721,0
1,0.243333,1,0.241171,0.50625,0.228858,3333,-0.6046571922907553,-0.553107500076294,-0.05154969221446137,0,0,0,1.728774070739746,0,0.5034493207931519,0.600766122341156,0
1,0.258333,1,0.255042,0.456667,0.200875,3956,-0.2830609104396387,-0.3774530291557312,0.09439211871609249,0,0,0,1.6385420560836792,0,0.6187342405319214,0.7825081944465637,0
1,0.404167,1,0.3851,0.513333,0.345779,4916,0.2124967630388075,0.21081948280334473,0.0016772802354627636,0,0,0,0.96970367431640625,0,0.9104562997817993,0.477011501789093,0
